filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,190,"El grupo chuj tiene formas de organización colectiva bastante parecidas al grupo q’eqchi’, en cuanto existe un fuerte control del grupo sobre las de­ cisiones individuales de cada mujer. De igual manera, prevalecen rela ciones endogámicas dentro de las comunidades por el aislamiento geográfico exis­ tente. La diferencia con el grupo q’eqchi’ radica en que son casadas, cuya mo vilidad está muy restringida por la presión del esposo. La historia de or ganización de las “retornadas”, alrededor de sus derechos y de acceso a la al fabetización en la organización Mamá Maquín en México,1 son elementos que las diferencian de manera marcada de los otros grupos con respecto a su conciencia de las desigualdades entre mujeres y hombres. La historia po lítica del grupo de mujeres mam, como población base de la guerrilla, ha mar cado una estrategia de lucha organizada contra el Estado y la oligarquía mu cho más desarrollada que los otros grupos.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,191,"Del total del universo de investigación, 21 mujeres son q’eqchi’es, re­ presentando un 39% de las que se han articulado al proceso. Una muestra de tres fue seleccionada para compartir sus historias de vida. Son mujeres ru rales, campesinas, con una identidad q’eqchi’ muy anclada en el territorio del que provienen: el Valle del Polochic. Una de las características de este gru po, comparado con el de Chimaltenango y el de Huehuetenango es su co hesión. No implica necesariamente que exista más confianza entre ellas, si no que cada una toma decisiones a partir de las tomadas en el grupo. La co lectividad prevalece sobre las diferentes individualidades. Muchas están vin culadas por lazos familiares debido al sistema de parentesco prevaleciente en la organización de sus comunidades. Además, la cercanía geográfica en tre todas y el relativo aislamiento de estas comunidades de los centros ur banos e instituciones estatales, explica el funcionamiento mucho más colectivista. Finalmente, un elemento característico de este grupo es que to das se definen como viudas.",1,"Habla de mujeres q’eqchi’ viudas y campesinas participantes del proceso, describe sus características colectivas, no testimonian directamente aquí",0.5,0.5,0.5,0,0,0,"[exclusión (social),marginalización,vulnerabilidad,violencia estructural,movilización (comunitaria),grupo(s) de apoyo mutuo,defensor de la memoria]",0,0,0,0,0,0,[],Identidad étnica-territorial colectiva,"Se enfatiza pertenencia q’eqchi’, anclaje al Valle del Polochic, lazos de parentesco y decisiones grupales. Este marco de identidad comunitaria-territorial estructura sus experiencias y respuestas ante la viudez, la ruralidad y el aislamiento de instituciones estatales."
Actoras Report - Tejidos que lleva el alma.pdf,192,"La iglesia católica en Chimaltenango ha tenido un papel importante des de el punto de vista histórico. No solo ha implicado un determinado tipo de dominio territorial, sino un espacio de alianzas donde se han organizado di versos grupos. Las cofradías por ejemplo, han sido un espacio en donde se ha bía mantenido y resguardado elementos de la espiritualidad maya (Emma Chirix, 2006). Como ejemplo vale mencionar que la Acción Católica contaba en 1968 con mil cien integrantes y a principios de los setenta, la mayoría de la comunidad maya y las aldeas se encontraban asociadas (Novales Aguirre, ci tado en cirmA, 1997).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,193,"El conflicto armado rompió esta alianza que se había establecido con la población maya desde los años sesenta, con la denominada “opción por los pobres”, inspirada por la Teología de la liberación. Muchos de los cate­ quistas y sacerdotes fueron perseguidos y masacrados y la iglesia católica fue sustituida por la iglesia evangélica. El 75% de las mujeres del grupo son ahora evangélicas, aunque anteriormente eran católicas. Las iglesias evan gélicas se incrementaron después del conflicto armado, según Chirix por dos razones: a) significó un espacio de refugio durante y después de la violencia política, dado que muchas familias católicas se refugiaron en ellas por la persecución de catequistas y sacerdotes. b) Por la crisis interna de la iglesia católica (2006: 75).",1," Describe persecución y masacres, familias refugiadas y efectos en mujeres mayas durante y después de la violencia.",0.5,1,0.5,0,0,0,"[exclusión (social), marginalización, violencia continua, vulnerabilidad, necesidad de apoyo, resiliencia, grupo(s) de apoyo mutuo]",0,0,0,0,0,0,[],Religión como refugio y reconfiguración comunitaria,"Las iglesias evangélicas aparecen como espacios de protección y reconstrucción social ante la persecución religiosa. El desplazamiento de catolicismo a evangelismo funciona como estrategia de supervivencia y sostén comunitario, especialmente para mujeres mayas, tras el quiebre de la opción por los pobres y la crisis católica.

Razonamiento: 
Sufrimiento es central por la persecución y masacres de catequistas y sacerdotes, y la mención de violencia política continuada que obliga a buscar refugio. Ciudadanía aparece indirectamente por la referencia a población maya y a la ruptura de una alianza con los pobres, sugiriendo exclusión y marginalización. Capacidad de acción está presente de forma indirecta en la búsqueda de refugio y el viraje religioso como estrategias de resiliencia y apoyo comunitario, especialmente entre mujeres, que reconfiguran sus redes para sobrevivir. Reconciliación, culpabilización de la víctima y sentimientos inaceptables no aparecen."
Actoras Report - Tejidos que lleva el alma.pdf,194,"Sobre la espiritualidad maya, las mujeres hablan que los abuelos la prac­ ticaban y recuerdan con mucha alegría cómo se realizaban las ceremonias. Ex plican cómo los abuelos hacían ritos especiales para la siembra y la cose­ cha que ya no se realizan:",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,195,"Cuando se va a sembrar, se compran unas seis libras de carne de ma rrano, costaba dos quetzales la libra y eso es lo que quemaban el centro de don de se iba a sembrar la milpa y de allí llevaba un galón de trago, regaba al rededor de toda la milpa, ningún animal se comía la milpa, todo crecía. Cuando... primera vez sembró la semilla lleva un galón de trago, ah... ma taban un pollo y regaba toda la sangre en todo el terreno y cuando sale la ma zorca la maíz viene roja. (CH4­130506).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,196,"A diferencia del Valle del Polochic ­donde, como veremos más adelante, es tas prácticas ancestrales son el vínculo entre los q’eqchi’es de hoy con los de ayer­ en Chimaltenango se han perdido por los procesos de modernización, in dustrialización y urbanización que se dieron desde los años sesenta. Además, du rante el conflicto armado se destruyeron símbolos y lugares sagrados y mu chos guías espirituales fueron asesinados. La instauración de la iglesia evan gélica como ideología contrainsurgente que promueve la salvación del al ma, acabó de satanizar y desacreditar estas prácticas tradicionales como bru jería. De hecho, cuando las mujeres hablan de la costumbre, lo plantean co mo algo secreto. Chirix pone de relieve que en particular “la iglesia y el es tado a través del ministerio de salud pública han tratado de enterrarla” (2006: 126). El relato de Doña Beatriz ilustra bien lo anterior. Recuerda con mu cho afecto a sus abuelos con quienes bailaba de chiquita para celebrar el maíz y cómo estas prácticas fueron prohibidas por las religiones:",1,Menciona explícitamente víctimas: guías espirituales asesinados; no hay testimonio directo de víctimas en el segmento.,1,1,0.5,0,0,0,"[la (non)reconocimiento, discriminación, exclusión (social), marginalización, vulnerabilidad, violencia continua, violencia histórica, violencia estructural, resistencia (cotidiana), resiliencia, defensor de la memoria]",0,0,0,0,0,0,[],Etnocidio cultural,"Destrucción de símbolos y lugares sagrados, asesinato de guías espirituales y satanización de prácticas ancestrales por iglesia y Estado evidencian una eliminación sistemática de la vida cultural indígena. La imposición religiosa y estatal forzó el secreto y la pérdida de costumbres, configurando un proceso de etnocidio."
Actoras Report - Tejidos que lleva el alma.pdf,197,"Antes yo soy chiquita, mi abuela hace su entrojada, hace su pulik con tamalito, hace una ollota de atol, y después de eso, tocan los violines y bailamos. Amarramos las semillas de la tusa por par negro o blanco, lo lle vamos un su pulmón y bailamos con mi abuela. Yo, como puedo tocar la gui tarra, nosotras bailamos, como somos patojitas. Ese es el secreto del maíz, dice, así dice ella. Bailar con el maíz, dice, alegre siente el maíz. Después en traron las otras religiones, grupos, es cuando evitaron eso. Dicen que pa ra qué hacen eso. No es grato a dios sino que es una cosa costumbre. Así po co a poco muchas cosas quitaron. Nuestros abuelos siempre dicen que si tienen fe, está bueno que ellos hacen muchas cosas. (CH1­270706)",2, Testimonio en primera persona de una mujer indígena sobre prácticas culturales y su supresión; habla la propia afectada.,0,0,0,0,0,0,[],0.5,0.5,0.5,0,0,0,"[la (non)reconocimiento,discriminación,exclusión (social),violencia histórica,violencia estructural,resiliencia,conmemoración,defensor de la memoria]",Pérdida cultural y espiritualidad indígena,"Testimonio que narra desvalorización religiosa de prácticas mayas (no reconocimiento y discriminación), el despojo de costumbres como violencia histórica/estructural, y la preservación del recuerdo y saberes como resiliencia y conmemoración. Marco adicional resalta identidad y espiritualidad indígena frente a imposiciones religiosas."
Actoras Report - Tejidos que lleva el alma.pdf,198,"Un movimiento de resistencia maya se desarrolló a partir de los setenta en Chimaltenango frente a estas políticas de asimilación, promoviendo la re valorización de las prácticas culturales. Asociaciones de profesionales e in telectuales mayas se agrupan y se encuentran para promover el rescate de la cultura indígena, tal como lo ponen de relieve Bastos y Camus (2003: 37).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,199,"Esta apuesta política no parece haber influenciado el discurso de las mu jeres rurales que acompañamos. Algunas, las comadronas en particular, las practican y han tenido acceso a procesos de formación para ampliar sus co nocimientos sobre plantas medicinales y fortalecer sus capacidades en cuan to a las prácticas tradicionales de medicina. Otras relatan buscar la ayuda de las mismas para hacer rituales específicos para el susto o el mal de ojo. Sin embargo, ya no forma parte de su vida cotidiana, de su relación con la naturaleza y con el maíz, de la misma manera que para las mujeres q’eqchi’es del Polochic.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,200,"Otro aspecto de la influencia de la iglesia evangélica es su discurso con trainsurgente en torno al olvido. De allí, muchas hablan de no querer re cordar el pasado y de no promover la justicia, en un discurso ambivalente ya que estas mismas mujeres han promovido las exhumaciones en sus co­ munidades.",1," Se describe a mujeres afectadas promoviendo exhumaciones y su discurso sobre memoria y justicia, sin testimonios directos citados.",0,0.5,1,1,0,0,"[olvido, movilización (comunitaria), defensor de la memoria, violencia histórica]",0,0,0,0,0,0,[],Memoria y verdad,"La tensión entre el llamado al olvido y la promoción de exhumaciones expresa un marco de memoria y verdad: las mujeres impulsan prácticas de esclarecimiento para recuperar restos y relatos, disputando discursos que buscan silenciar el pasado y renunciar a la justicia."
